popularity,original_title,vote_average,release_year,budget_adj,revenue_adj,roi,gen1,gen2,gen3,gen4,gen5,ryear_ord
1.319416,The Signal,5.8,2014,3684364.203,553479.928,-84.98,Thriller,Science Fiction,,,,2010s
1.3155,Into the Storm,5.7,2014,46054552.54,147929243.6,221.2,Action,Thriller,,,,2010s
1.240895,Planes: Fire & Rescue,5.9,2014,46054552.54,139237453.6,202.33,Animation,Comedy,Adventure,Family,,2010s
1.214094,Sabotage,5.4,2014,32238186.78,16126939.24,-49.98,Action,Drama,Thriller,Crime,,2010s
1.146492,No Good Deed,5.8,2014,12158401.87,49582713.52,307.81,Thriller,,,,,2010s
1.142614,Still Alice,7.5,2014,4605455.254,38499379.65,735.95,Drama,,,,,2010s
1.1403020000000001,"As Above, So Below",6.1,2014,4605455.254,36935751.14,702.0,Horror,Thriller,,,,2010s
1.136851,Foxcatcher,6.5,2014,22106185.22,11141793.68,-49.6,Drama,Thriller,,,,2010s
1.077877,Endless Love,6.6,2014,18421821.02,31388867.14,70.39,Drama,Romance,,,,2010s
1.052381,The Rover,6.0,2014,11283365.37,2114293.583,-81.26,Crime,Drama,,,,2010s
1.041267,Think Like a Man Too,6.2,2014,22106185.22,64643485.26,192.42,Comedy,Romance,,,,2010s
1.039133,Suite Fran̤aise,6.9,2014,13816365.76,8386272.427,-39.3,Drama,Romance,War,,,2010s
1.027357,Walk of Shame,5.7,2014,13816365.76,54536.88002999999,-99.61,Comedy,,,,,2010s
1.0181149999999999,Annabelle,5.6,2014,5987091.83,235130424.7,3827.29,Horror,,,,,2010s
0.989916,"I, Frankenstein",5.1,2014,59870918.3,65539857.91,9.47,Horror,Thriller,,,,2010s
0.988081,That Awkward Moment,6.0,2014,7368728.406,23993576.31,225.61,Comedy,Romance,,,,2010s
0.98174,Draft Day,6.5,2014,24869458.37,26556109.64,6.78,Drama,,,,,2010s
0.9796549999999999,Brick Mansions,5.8,2014,25790549.42,63460252.62,146.06,Action,Crime,Drama,,,2010s
0.9678459999999999,The Babadook,6.5,2014,1842182.102,6149637.688999999,233.82,Drama,Thriller,Horror,,,2010s
0.9660479999999999,Tammy,5.1,2014,18421821.02,92593075.79,402.63,Comedy,,,,,2010s
0.92537,Winter's Tale,5.9,2014,55265463.05,28369817.14,-48.67,Drama,Fantasy,Mystery,Romance,,2010s
0.916435,The Guest,6.6,2014,4605455.254,2180370.813,-52.66,Mystery,Thriller,Action,,,2010s
0.8931209999999999,The Water Diviner,6.8,2014,20724548.64,14295354.29,-31.02,War,Drama,,,,2010s
0.890965,The Green Inferno,4.8,2014,4605455.254,6294225.035,36.67,Horror,Thriller,,,,2010s
0.8765139999999999,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",6.2,2014,25790549.42,92711635.87,259.48,Family,Comedy,,,,2010s
0.876066,This Is Where I Leave You,6.5,2014,18237602.81,38037670.78,108.57,Drama,Comedy,,,,2010s
0.8701040000000001,The Homesman,6.2,2014,14737456.81,2238241.121,-84.81,Western,Drama,,,,2010s
0.8058390000000001,Big Game,5.2,2014,7829273.932,6908182.881,-11.76,Action,Adventure,,,,2010s
0.797723,Jersey Boys,6.7,2014,36843642.03,62032730.97,68.37,Music,Drama,,,,2010s
0.796721,About Last Night,5.8,2014,11513638.13,45135933.7,292.02,Comedy,Romance,,,,2010s
0.7863979999999999,Million Dollar Arm,6.6,2014,23027276.27,35284812.41,53.23,Drama,,,,,2010s
0.778247,Wish I Was Here,6.3,2014,5066000.779,5050617.638,-0.3,Drama,Comedy,,,,2010s
0.777096,Infinitely Polar Bear,7.0,2014,6171310.04,1317763.517,-78.65,Comedy,Drama,,,,2010s
0.757089,Under the Skin,6.0,2014,12250510.98,4955701.047,-59.55,Thriller,Science Fiction,Drama,,,2010s
0.7517729999999999,Veronica Mars,6.3,2014,5526546.305,3210119.291,-41.91,Comedy,Drama,Crime,,,2010s
0.740796,Son of God,5.8,2014,20264003.12,62450032.19,208.18,Drama,,,,,2010s
0.728025,Barefoot,6.5,2014,5526546.305,13881.76323,-99.75,Comedy,Drama,Romance,,,2010s
0.72546,Justice League: War,7.0,2014,3223818.6780000003,4748523.721,47.29,Animation,,,,,2010s
0.722877,The Zero Theorem,5.7,2014,7829273.932,709890.3994,-90.93,Drama,Fantasy,Science Fiction,,,2010s
0.714661,When the Game Stands Tall,6.2,2014,13816365.76,27750597.1,100.85,Drama,,,,,2010s
0.688179,Decoding Annie Parker,5.2,2014,1842182.102,44571.59595,-97.58,Drama,,,,,2010s
0.667732,The Quiet Ones,5.1,2014,184218.2102,16427536.39,8817.43,Horror,,,,,2010s
0.660405,A Most Wanted Man,6.3,2014,13816365.76,29064894.55,110.37,Thriller,,,,,2010s
0.6463369999999999,The Pyramid,4.7,2014,5987091.83,12771328.09,113.31,Horror,,,,,2010s
0.6352140000000001,Clouds of Sils Maria,6.8,2014,6079200.935,1431375.493,-76.45,Drama,,,,,2010s
0.6320479999999999,Kill the Messenger,6.5,2014,4605455.254,2257452.317,-50.98,Thriller,Crime,Drama,Mystery,,2010s
0.615729,Honeymoon,5.3,2014,921091.0508,8582.726411,-99.07,Horror,,,,,2010s
0.602735,Locke,6.8,2014,1842182.102,4269533.348,131.76,Drama,Thriller,,,,2010s
0.599079,Dolphin Tale 2,6.8,2014,33159277.83,48287768.19,45.62,Family,Drama,,,,2010s
0.5902569999999999,The Woman in Black 2: Angel of Death,4.9,2014,921091.0508,24410131.45,2550.13,Thriller,Horror,Drama,,,2010s
0.574398,Muppets Most Wanted,6.2,2014,46054552.54,74040166.02,60.77,Comedy,Adventure,Crime,Family,,2010s
0.5594720000000001,Tusk,4.9,2014,2579054.942,1682561.628,-34.76,Comedy,Drama,Horror,,,2010s
0.548656,5 Flights Up,5.9,2014,5526546.305,940361.1966,-82.98,Drama,,,,,2010s
0.540852,Heaven is for Real,6.1,2014,11053092.61,93336884.45,744.44,Drama,,,,,2010s
0.49583999999999995,The Legend of Hercules,4.4,2014,64476373.55,56443954.83,-12.46,Action,Adventure,,,,2010s
0.485296,And So It Goes,5.7,2014,27632731.52,23315013.14,-15.63,Comedy,Drama,Romance,,,2010s
0.47065100000000004,Life After Beth,4.8,2014,2210618.522,81307.47032000001,-96.32,Romance,Comedy,Horror,,,2010s
0.44645799999999997,Miss Julie,5.4,2014,5066000.779,4605455.254,-9.09,Drama,,,,,2010s
0.407983,Song One,5.7,2014,5526546.305,29706.107480000002,-99.46,Drama,,,,,2010s
0.403579,A Girl Walks Home Alone at Night,7.0,2014,921091.0508,363830.9651,-60.5,Horror,Romance,,,,2010s
0.40115300000000004,Afflicted,6.1,2014,292906.9541,111616.8924,-61.89,Horror,Thriller,,,,2010s
0.39860100000000004,Beyond the Lights,6.9,2014,6447637.355,13465178.61,108.84,Drama,,,,,2010s
0.386307,Moms' Night Out,5.7,2014,4605455.254,9606709.78,108.59,Comedy,,,,,2010s
0.382434,Earth to Echo,5.7,2014,11974183.66,41725424.6,248.46,Family,Adventure,Science Fiction,,,2010s
0.350612,The Gambler,5.6,2014,23027276.27,36080177.29,56.68,Thriller,Crime,Drama,,,2010s
0.34162,The Grand Seduction,6.7,2014,11697856.34,3159358.8839999996,-72.99,Comedy,,,,,2010s
0.340308,Joe,6.5,2014,3684364.203,2178810.485,-40.86,Drama,,,,,2010s
0.318941,Parts Per Billion,4.8,2014,460545.5254,13816365.76,2900.0,Science Fiction,,,,,2010s
0.317225,Better Living Through Chemistry,5.9,2014,4605455.254,69213.54483,-98.5,Drama,Comedy,,,,2010s
0.300442,God's Not Dead,6.1,2014,15658547.86,27438381.31,75.23,Drama,,,,,2010s
0.283225,Devil's Due,4.5,2014,6447637.355,33559008.32,420.49,Horror,,,,,2010s
0.751476,My Old Lady,6.0,2014,4605455.254,3697062.3639999996,-19.72,Romance,Comedy,Drama,,,2010s
0.19104000000000002,Aloft,5.1,2014,7368728.406,48897.03952,-99.34,Drama,,,,,2010s
0.151591,Mrs. Brown's Boys D'Movie,5.2,2014,5434437.2,21185094.17,289.83,Comedy,,,,,2010s
12.037933,Star Wars,7.9,1977,39575591.36,2789712242.0,6949.07,Adventure,Action,Science Fiction,,,1970s
2.379469,The Spy Who Loved Me,6.2,1977,50368934.46,667167740.4,1224.56,Adventure,Action,Thriller,,,1970s
1.719385,The Rescuers,6.6,1977,4317337.239,256219102.7,5834.66,Fantasy,Family,Animation,Adventure,,1970s
1.179653,Annie Hall,7.6,1977,14391124.13,137620251.3,856.29,Comedy,Drama,Romance,,,1970s
1.104816,Close Encounters of the Third Kind,7.0,1977,71955620.65,1092964989.0,1418.94,Science Fiction,Drama,,,,1970s
1.048838,A Bridge Too Far,6.4,1977,79151182.72,182587387.4,130.68,Drama,History,War,,,1970s
0.75125,Sinbad and the Eye of the Tiger,5.9,1977,12592233.61,57564496.52,357.14,Action,Adventure,Family,Fantasy,Science Fiction,1970s
0.602862,Saturday Night Fever,6.3,1977,12592233.61,853081316.0,6674.66,Drama,Music,,,,1970s
0.560826,High Anxiety,6.2,1977,12232455.51,111758008.9,813.62,Comedy,Music,,,,1970s
0.49548000000000003,The Gauntlet,6.7,1977,19787795.68,95034155.53,380.27,Drama,Action,Crime,Thriller,,1970s
0.375967,Exorcist II: The Heretic,4.6,1977,50368934.46,110628679.9,119.64,Horror,Thriller,Fantasy,,,1970s
0.373131,Airport '77,5.7,1977,21586686.2,107933431.0,400.0,Action,Adventure,Drama,Thriller,,1970s
0.331417,Eraserhead,7.1,1977,35977.81033,25184467.23,69900.0,Science Fiction,Fantasy,Horror,Drama,,1970s
0.22879699999999997,Orca: The Killer Whale,5.0,1977,21586686.2,52951615.96,145.3,Drama,Adventure,Horror,,,1970s
0.219941,Sorcerer,7.4,1977,79151182.72,43173372.39,-45.45,Action,Thriller,Adventure,,,1970s
0.19154100000000002,The Last Wave,5.8,1977,2914202.6360000004,4526008.539,55.31,Drama,Thriller,Mystery,,,1970s
0.164123,Kingdom of the Spiders,5.7,1977,1798890.5159999998,61162277.55,3300.0,Horror,Science Fiction,,,,1970s
0.17565699999999998,Wizards,6.0,1977,4317337.239,32380029.29,650.0,Animation,Fantasy,Science Fiction,,,1970s
0.137351,The Hills Have Eyes,6.0,1977,827489.6375,89944525.81,10769.57,Horror,,,,,1970s
9.432768,Avatar,7.1,2009,240886902.9,2827123750.0,1073.63,Action,Adventure,Fantasy,Science Fiction,,2000s
6.098027,Inglourious Basterds,7.7,2009,71148030.39,324364937.8,355.9,Drama,Action,Thriller,War,,2000s
5.806897,Underworld: Rise of the Lycans,6.2,2009,35574015.19,92825002.68,160.93,Fantasy,Action,Adventure,Science Fiction,Thriller,2000s
5.076472,Harry Potter and the Half-Blood Prince,7.3,2009,254100108.5,949276533.3,273.58,Adventure,Fantasy,Family,,,2000s
4.908901999999999,Up,7.6,2009,177870076.0,743337082.5,317.91,Animation,Comedy,Family,Adventure,,2000s
3.82957,Star Trek,7.3,2009,152460065.1,392005772.7,157.12,Science Fiction,Action,Adventure,,,2000s
3.7896330000000003,Terminator Salvation,5.8,2009,203280086.8,377443351.4,85.68,Drama,Action,Thriller,Science Fiction,,2000s
3.7449559999999997,District 9,7.1,2009,30492013.02,214277144.1,602.73,Action,Thriller,Science Fiction,,,2000s
3.4315589999999996,Sherlock Holmes,6.9,2009,91476039.07,532622976.8,482.25,Adventure,Drama,Action,Comedy,Thriller,2000s
3.244139,(500) Days of Summer,7.3,2009,7623003.256,61718613.2,709.64,Comedy,Drama,Romance,,,2000s
3.1549139999999998,Ice Age: Dawn of the Dinosaurs,6.4,2009,91476039.07,901228865.7,885.21,Animation,Comedy,Family,Adventure,,2000s
3.15306,The Hangover,7.1,2009,35574015.19,466802856.5,1212.2,Comedy,,,,,2000s
3.038063,Watchmen,6.8,2009,132132056.4,188297310.7,42.51,Action,Mystery,Science Fiction,,,2000s
2.9797860000000003,2012,5.6,2009,203280086.8,782276248.1,284.83,Action,Adventure,Science Fiction,,,2000s
2.8464650000000002,9,6.5,2009,30492013.02,49222304.26,61.43,Action,Adventure,Animation,Science Fiction,Thriller,2000s
2.8415619999999997,Angels & Demons,6.3,2009,152460065.1,362462054.2,137.74,Thriller,Mystery,,,,2000s
2.463982,The Princess and the Frog,6.5,2009,106722045.6,271425431.5,154.33,Romance,Family,Animation,Music,,2000s
2.367474,The Blind Side,7.1,2009,29475612.59,314279459.5,966.24,Drama,,,,,2000s
2.041804,Zombieland,7.1,2009,23987050.25,104070645.1,333.86,Comedy,Horror,,,,2000s
1.971027,The Twilight Saga: New Moon,5.6,2009,50820021.71,721468940.5,1319.65,Adventure,Fantasy,Drama,Romance,,2000s
1.926432,He's Just Not That Into You,6.0,2009,40656017.36,180166572.8,343.15,Comedy,Romance,Drama,,,2000s
1.906998,G.I. Joe: The Rise of Cobra,5.7,2009,177870076.0,307429640.2,72.84,Adventure,Action,Thriller,Science Fiction,,2000s
1.895894,The Proposal,6.7,2009,40656017.36,322580119.3,693.44,Comedy,Romance,Drama,,,2000s
1.860267,The Ugly Truth,6.3,2009,38623216.5,208665898.2,440.26,Comedy,Romance,,,,2000s
1.849649,Cloudy with a Chance of Meatballs,6.4,2009,101640043.4,246973582.3,142.99,Animation,Comedy,Family,,,2000s
1.826169,Fantastic Mr. Fox,7.5,2009,40656017.36,47233167.95,16.18,Adventure,Animation,Comedy,Family,,2000s
1.75384,Coraline,7.1,2009,60984026.05,126639833.0,107.66,Animation,Family,,,,2000s
1.752134,Night at the Museum: Battle of the Smithsonian,5.9,2009,152460065.1,419881290.5,175.4,Adventure,Fantasy,Action,Comedy,Family,2000s
1.732516,17 Again,6.0,2009,20328008.68,138502321.8,581.34,Comedy,,,,,2000s
1.7148869999999998,A Christmas Carol,6.6,2009,203280086.8,330567839.5,62.62,Animation,Drama,,,,2000s
1.6738790000000001,The Lovely Bones,6.6,2009,66066028.22,95059446.21,43.89,Fantasy,Drama,,,,2000s
1.6417389999999998,Paul Blart: Mall Cop,5.4,2009,26426411.29,186299217.9,604.97,Action,Adventure,Comedy,Family,,2000s
1.575231,Hachi: A Dog's Tale,7.7,2009,16262406.95,48585352.53,198.76,Drama,Family,,,,2000s
1.542135,Law Abiding Citizen,7.2,2009,53869223.01,128768508.9,139.04,Drama,Crime,Thriller,,,2000s
1.5352780000000001,The Box,5.3,2009,30492013.02,33880215.38,11.11,Thriller,Science Fiction,,,,2000s
1.487114,Crank: High Voltage,5.9,2009,20328008.68,35127385.47,72.8,Action,Thriller,Crime,,,2000s
1.453639,Pandorum,6.2,2009,33541214.33,20983919.33,-37.44,Action,Horror,Mystery,Science Fiction,Thriller,2000s
1.398364,Drag Me to Hell,6.1,2009,30492013.02,92332504.83,202.81,Horror,Thriller,,,,2000s
1.357091,Knowing,5.7,2009,50820021.71,157995749.8,210.89,Action,Adventure,Drama,Mystery,Science Fiction,2000s
1.3282180000000001,Moon,7.4,2009,5082002.171,9920173.943,95.2,Science Fiction,Drama,,,,2000s
1.324927,G-Force,5.1,2009,152460065.1,297620180.7,95.21,Fantasy,Action,Adventure,Family,Comedy,2000s
1.30199,The Taking of Pelham 1 2 3,6.1,2009,101640043.4,152628915.7,50.17,Thriller,Drama,Crime,,,2000s
1.297769,The Invention of Lying,5.8,2009,18803408.03,32436176.66,72.5,Comedy,Romance,Fantasy,,,2000s
1.290519,Confessions of a Shopaholic,6.0,2009,40656017.36,110109447.0,170.83,Comedy,Romance,,,,2000s
1.267182,Gamer,5.6,2009,50820021.71,41498145.78,-18.34,Action,Thriller,Science Fiction,,,2000s
1.26001,Mr. Nobody,7.8,2009,47770820.4,3605384.768,-92.45,Science Fiction,Drama,Romance,Fantasy,,2000s
1.232312,Couples Retreat,5.3,2009,71148030.39,174663170.0,145.49,Comedy,Romance,,,,2000s
1.223786,Brothers,6.7,2009,26426411.29,44028788.73,66.61,Drama,Thriller,War,,,2000s
1.2186569999999999,The Road,6.7,2009,32524813.89,28088536.0,-13.64,Adventure,Drama,,,,2000s
1.1944549999999998,Monsters vs Aliens,6.0,2009,177870076.0,387766797.5,118.01,Animation,Family,Adventure,Science Fiction,,2000s
1.159118,Fish Tank,6.6,2009,3049201.3019999997,2396521.796,-21.4,Drama,,,,,2000s
1.14937,Julie & Julia,6.5,2009,40656017.36,131665019.4,223.85,Romance,Drama,,,,2000s
1.145724,Chloe,5.9,2009,15246006.51,8598196.784,-43.6,Drama,Thriller,Mystery,,,2000s
1.138277,Public Enemies,6.5,2009,81312034.73,217616028.7,167.63,History,Crime,Drama,,,2000s
1.104112,Jennifer's Body,5.2,2009,16262406.95,32073594.1,97.23,Comedy,Horror,,,,2000s
1.0990030000000002,Orphan,6.5,2009,20328008.68,42278447.57,107.98,Horror,Thriller,Mystery,,,2000s
1.085541,All About Steve,4.6,2009,15246006.51,40763290.3,167.37,Comedy,,,,,2000s
1.083957,The Final Destination,5.5,2009,40656017.36,189220360.9,365.42,Horror,Mystery,,,,2000s
1.080415,Alvin and the Chipmunks: The Squeakquel,5.3,2009,76230032.56,450407693.5,490.85,Comedy,Family,Animation,Fantasy,Music,2000s
1.075405,After.Life,5.2,2009,4573801.954,3665541.4439999997,-19.86,Drama,Horror,Mystery,Thriller,,2000s
1.074072,Bride Wars,5.8,2009,30492013.02,116543991.5,282.21,Comedy,,,,,2000s
1.065548,Precious,6.8,2009,10164004.34,64691685.09,536.48,Drama,,,,,2000s
1.0437379999999998,State of Play,6.6,2009,60984026.05,89223892.89,46.31,Action,,,,,2000s
1.039442,The Unborn,4.9,2009,16262406.95,77768913.64,378.21,Horror,Thriller,Mystery,,,2000s
1.037708,"New York, I Love You",5.6,2009,14941086.38,8181684.017000001,-45.24,Drama,Comedy,Romance,,,2000s
1.022125,"I Love You, Man",6.4,2009,41672417.8,93139872.35,123.5,Comedy,,,,,2000s
1.0180049999999998,The Informant!,6.0,2009,22360809.55,36005808.53,61.02,Comedy,Crime,Drama,Thriller,,2000s
1.0147059999999999,Race to Witch Mountain,5.4,2009,50820021.71,108047419.6,112.61,Adventure,Family,Fantasy,Science Fiction,Thriller,2000s
0.9992989999999999,Case 39,6.0,2009,27442811.72,29475612.59,7.41,Horror,Mystery,Thriller,,,2000s
0.967776,The Boat That Rocked,7.1,2009,50820021.71,36944919.84,-27.3,Drama,Comedy,,,,2000s
0.966959,Daybreakers,5.9,2009,20328008.68,52259716.33,157.08,Fantasy,Horror,Action,Thriller,Science Fiction,2000s
0.965516,The Time Traveler's Wife,6.5,2009,39639616.93,102890004.5,159.56,Drama,Romance,Fantasy,,,2000s
0.9537049999999999,Antichrist,6.2,2009,11180404.78,804853.9626,-92.8,Drama,Horror,Thriller,,,2000s
0.908112,Love Happens,5.5,2009,18295207.81,36725611.12,100.74,Drama,Romance,,,,2000s
0.9074479999999999,Push,5.8,2009,38623216.5,46210949.64,19.65,Action,,,,,2000s
0.905416,Brooklyn's Finest,6.1,2009,17278807.38,30020707.13,73.74,Crime,Drama,Thriller,,,2000s
0.9017299999999999,Saw VI,5.9,2009,11180404.78,69352690.14,520.31,Horror,Mystery,,,,2000s
0.8942680000000001,The Young Victoria,6.9,2009,35574015.19,27859423.08,-21.69,Drama,History,Romance,,,2000s
0.884343,A Serious Man,6.4,2009,7114803.039,31945805.12,349.0,Comedy,Drama,,,,2000s
0.883984,A Perfect Getaway,6.1,2009,14229606.08,23227431.18,63.23,Thriller,Mystery,Adventure,,,2000s
0.850476,Whiteout,5.2,2009,40656017.36,12406212.16,-69.48,Action,Crime,Mystery,Thriller,,2000s
0.8342,I Love You Phillip Morris,6.3,2009,13213205.64,10826733.0,-18.06,Comedy,Drama,Romance,,,2000s
0.8305969999999999,Enter the Void,7.1,2009,13213205.64,766619.0109999999,-94.2,Fantasy,Drama,,,,2000s
0.826039,12 Rounds,5.9,2009,20328008.68,17563730.85,-13.6,Action,Adventure,Drama,Thriller,,2000s
0.816681,3 Idiots,7.8,2009,9147603.907,71148030.39,677.78,Drama,Comedy,Romance,,,2000s
0.8133229999999999,Transformers: Revenge of the Fallen,6.0,2009,152460065.1,850012865.6,457.53,Science Fiction,Action,Adventure,,,2000s
0.811236,The Men Who Stare at Goats,5.8,2009,24393610.42,69856549.31,186.37,Comedy,War,,,,2000s
0.7967609999999999,Ninja Assassin,6.1,2009,40656017.36,61453955.74,51.16,Action,Crime,Thriller,,,2000s
0.790326,Bandslam,5.5,2009,20328008.68,5296450.465,-73.95,Comedy,Drama,Family,Music,,2000s
0.7863899999999999,Where the Wild Things Are,6.3,2009,101640043.4,101728259.9,0.09,Family,Fantasy,,,,2000s
0.786159,It's Complicated,6.2,2009,86394036.9,222697050.1,157.77,Comedy,Romance,,,,2000s
0.760048,Land of the Lost,5.4,2009,101640043.4,69815357.65,-31.31,Adventure,Comedy,Science Fiction,,,2000s
0.7563850000000001,Invictus,6.9,2009,60984026.05,124238661.2,103.72,Drama,History,,,,2000s
0.748763,Planet 51,5.7,2009,71148030.39,106666921.1,49.92,Science Fiction,Animation,Family,Comedy,Adventure,2000s
0.717595,Year One,4.5,2009,60984026.05,63380596.63,3.93,Comedy,Adventure,,,,2000s
0.713022,Life During Wartime,5.1,2009,4573801.954,757031.3057,-83.45,Comedy,Drama,,,,2000s
0.710966,Ondine,6.2,2009,12196805.21,1671729.696,-86.29,Drama,Romance,,,,2000s
0.694443,My Bloody Valentine,5.3,2009,15246006.51,102386811.1,571.56,Mystery,Horror,,,,2000s
0.6642,Old Dogs,5.2,2009,35574015.19,93731746.72,163.48,Comedy,Family,,,,2000s
0.661609,Agora,6.6,2009,71148030.39,39681802.63,-44.23,Adventure,Drama,History,,,2000s
0.652939,The Boondock Saints II: All Saints Day,5.9,2009,8131203.472999999,10803646.48,32.87,Action,Thriller,Crime,,,2000s
0.643829,The Bad Lieutenant: Port of Call - New Orleans,5.8,2009,25410010.85,10762767.87,-57.64,Drama,Crime,,,,2000s
0.6431640000000001,The Imaginarium of Doctor Parnassus,6.2,2009,30492013.02,62822465.74,106.03,Adventure,Fantasy,Mystery,,,2000s
0.642045,Horsemen,6.0,2009,20328008.68,1034086.818,-94.91,Crime,Drama,Horror,Mystery,Thriller,2000s
0.6300680000000001,Armored,5.6,2009,20328008.68,23318483.38,14.71,Action,Crime,Drama,Thriller,,2000s
0.608282,Cirque du Freak: The Vampire's Assistant,5.5,2009,40656017.36,28631665.83,-29.58,Adventure,Fantasy,Action,Thriller,,2000s
0.606857,Leaves of Grass,5.6,2009,9147603.907,1001273.3459999999,-89.05,Comedy,Crime,Drama,Thriller,,2000s
0.60652,An Education,6.8,2009,7623003.256,26524851.7,247.96,Drama,Romance,,,,2000s
0.604388,Funny People,5.5,2009,76230032.56,62466935.99,-18.05,Comedy,Drama,,,,2000s
0.598075,Up in the Air,6.6,2009,25410010.85,166354259.1,554.68,Drama,Romance,,,,2000s
0.595489,Astro Boy,6.0,2009,66066028.22,44814179.64,-32.17,Animation,Action,Family,Science Fiction,,2000s
0.59517,The International,5.8,2009,50820021.71,61148063.93,20.32,Drama,Thriller,Crime,,,2000s
0.582225,Universal Soldier: Regeneration,5.3,2009,14229606.08,889742.7104,-93.75,Adventure,Action,Science Fiction,Thriller,,2000s
0.580292,Fast & Furious,6.4,2009,86394036.9,369120316.6,327.25,Action,Crime,Drama,Thriller,,2000s
0.576401,Capitalism: A Love Story,6.9,2009,20328008.68,17722475.32,-12.82,Documentary,,,,,2000s
0.565345,Halloween II,5.2,2009,15246006.51,40067996.17,162.81,Horror,,,,,2000s
0.549975,Hannah Montana: The Movie,5.8,2009,35574015.19,158096289.1,344.42,Comedy,Drama,Family,Music,Romance,2000s
0.544071,Banlieue 13 - Ultimatum,5.9,2009,15246006.51,8930475.364,-41.42,Action,Thriller,Crime,,,2000s
0.53923,Aliens in the Attic,5.1,2009,45738019.54,58830330.45,28.62,Adventure,Comedy,Family,Fantasy,Science Fiction,2000s
0.536017,The Collector,6.2,2009,3455761.4760000003,9598903.995,177.77,Horror,Thriller,,,,2000s
0.534693,Women in Trouble,4.5,2009,3049201.3019999997,18393.79866,-99.4,Comedy,Drama,,,,2000s
